pre_hit_object  ,0.65, 0.425, 0.16499
end_object      ,0.662735, 0.878715, 0.164996


trial_no.       ,182
box_properties  ,0.26, 0.26, 0.23, 0, 0, 0, 0.363, 0.1, 0.1
pre_hit_joints  ,0.167733, 1.28759, 0.126212, -1.08523, -1.46123, -1.32013, -2.40566
post_hit_joints ,0.184826, 1.30533, 0.145275, -1.05062, -1.4597, -1.29787, -2.39479
pre_hit_ee      ,0.646776, 0.223885, 0.169413, -0.509064, -0.486607, -0.515197, 0.488507, 0.142841, 0.873047, -0.103768, 0.376468, -0.032597, 0.0657677
post_hit_ee     ,0.651279, 0.253946, 0.167394, -0.505033, -0.484289, -0.517868, 0.492157, 0.122083, 0.905052, -0.0170403, 0.371524, -0.0281158, 0.0866258
pre_hit_object  ,0.675, 0.425, 0.165
end_object      ,0.693668, 0.872896, 0.164996


trial_no.       ,183
box_properties  ,0.26, 0.26, 0.23, 0, 0, 0, 0.363, 0.1, 0.1
pre_hit_joints  ,0.159736, 1.33255, 0.153131, -0.990745, -1.4907, -1.30269, -2.35681
post_hit_joints ,0.177501, 1.34962, 0.173639, -0.957294, -1.49108, -1.27911, -2.34644
pre_hit_ee      ,0.667452, 0.240317, 0.166408, -0.506799, -0.482795, -0.519243, 0.490358, 0.105135, 0.893407, -0.0880781, 0.387478, -0.0358967, 0.019082
post_hit_ee     ,0.668982, 0.255758, 0.166175, -0.50495, -0.481469, -0.520728, 0.491992, 0.0882368, 0.889987, -0.00815944, 0.364961, -0.0310617, 0.0485057
pre_hit_object  ,0.7, 0.425, 0.16499
end_object      ,0.722468, 0.880761, 0.164996


trial_no.       ,184
box_properties  ,0.26, 0.26, 0.23, 0, 0, 0, 0.363, 0.1, 0.1
pre_hit_joints  ,0.231786, 0.949348, 0.231611, -1.91684, -1.2781, -1.27538, -2.91756
post_hit_joints ,0.253367, 0.978131, 0.250158, -1.87594, -1.26002, -1.25318, -2.90401
pre_hit_ee      ,0.394364, 0.252868, 0.198061, -0.504675, -0.509656, -0.488964, 0.496455, 0.105952, 0.95009, -0.3751, 0.250067, 0.51631, 0.0394872
post_hit_ee     ,0.397079, 0.270167, 0.191682, -0.505846, -0.506374, -0.487055, 0.500484, 0.198392, 0.964563, -0.292141, 0.226199, 0.643467, 0.11003
pre_hit_object  ,0.4, 0.45, 0.165
end_object      ,0.400669, 0.94229, 0.164995


trial_no.       ,185
box_properties  ,0.26, 0.26, 0.23, 0, 0, 0, 0.363, 0.1, 0.1
pre_hit_joints  ,0.22878, 0.933688, 0.21826, -1.88934, -1.27563, -1.26256, -2.89014
post_hit_joints ,0.24877, 0.968433, 0.238789, -1.84711, -1.25491, -1.23962, -2.89584
pre_hit_ee      ,0.411727, 0.259267, 0.2033, -0.509635, -0.508229, -0.494633, 0.487149, 0.136241, 0.947512, -0.42925, 0.272173, -0.0420085, -0.0762004
post_hit_ee     ,0.41475, 0.274755, 0.196731, -0.508546, -0.507055, -0.496149, 0.487967, 0.204709, 0.974549, -0.403575, 0.29394, -0.036507, -0.0367421
pre_hit_object  ,0.425, 0.45, 0.165
end_object      ,0.435169, 0.949862, 0.165


trial_no.       ,186
box_properties  ,0.26, 0.26, 0.23, 0, 0, 0, 0.363, 0.1, 0.1
pre_hit_joints  ,0.234392, 0.951682, 0.191418, -1.79854, -1.2998, -1.25699, -2.81194
post_hit_joints ,0.251895, 0.984976, 0.208207, -1.75345, -1.28891, -1.23649, -2.80917
pre_hit_ee      ,0.442622, 0.255085, 0.208332, -0.513485, -0.50767, -0.494912, 0.48339, 0.313243, 0.897516, -0.389193, 0.208075, -0.0193772, 0.0948887
post_hit_ee     ,0.447164, 0.268564, 0.20261, -0.512233, -0.507349, -0.495407, 0.484547, 0.277398, 0.886702, -0.370816, 0.261499, -0.00620221, 0.143365
pre_hit_object  ,0.45, 0.45, 0.165
end_object      ,0.456273, 0.901366, 0.164994


trial_no.       ,187
box_properties  ,0.26, 0.26, 0.23, 0, 0, 0, 0.363, 0.1, 0.1
pre_hit_joints  ,0.243004, 1.00291, 0.154556, -1.67556, -1.33713, -1.27459, -2.72836
post_hit_joints ,0.258566, 1.03388, 0.170577, -1.63367, -1.33074, -1.25793, -2.72399
pre_hit_ee      ,0.484594, 0.264746, 0.197832, -0.510517, -0.508315, -0.493769, 0.487012, 0.287521, 0.828018, -0.364129, 0.277551, 0.00205591, 0.261563
post_hit_ee     ,0.488143, 0.277122, 0.192527, -0.508308, -0.508167, -0.493941, 0.489296, 0.225319, 0.83247, -0.351526, 0.328895, 0.0091925, 0.279391
pre_hit_object  ,0.475, 0.45, 0.165
end_object      ,0.479927, 0.907481, 0.164996


trial_no.       ,188
box_properties  ,0.26, 0.26, 0.23, 0, 0, 0, 0.363, 0.1, 0.1
pre_hit_joints  ,0.251734, 1.0746, 0.122956, -1.55324, -1.35893, -1.30733, -2.669
post_hit_joints ,0.266171, 1.09865, 0.138313, -1.52423, -1.35137, -1.29528, -2.66992
pre_hit_ee      ,0.515914, 0.254315, 0.187897, -0.507542, -0.506907, -0.494511, 0.490821, 0.107582, 0.742988, -0.360221, 0.401255, 0.0120307, 0.330934
post_hit_ee     ,0.518369, 0.279573, 0.176759, -0.501365, -0.506044, -0.495333, 0.497189, 0.0290086, 0.754194, -0.290146, 0.437436, 0.0115885, 0.305726
pre_hit_object  ,0.5, 0.45, 0.165
end_object      ,0.493735, 0.909515, 0.164994


trial_no.       ,189
box_properties  ,0.26, 0.26, 0.23, 0, 0, 0, 0.363, 0.1, 0.1
pre_hit_joints  ,0.253562, 1.1087, 0.105129, -1.47085, -1.36658, -1.31439, -2.61857
post_hit_joints ,0.268095, 1.13439, 0.119714, -1.43123, -1.36331, -1.30124, -2.60985
pre_hit_ee      ,0.542029, 0.264481, 0.180248, -0.505522, -0.504406, -0.49721, 0.492752, 0.258828, 0.785158, -0.321015, 0.391701, 0.00476447, 0.364407
post_hit_ee     ,0.545236, 0.277032, 0.176124, -0.502418, -0.504221, -0.497406, 0.495907, 0.173139, 0.790633, -0.232641, 0.422058, 0.00637621, 0.364693
pre_hit_object  ,0.525, 0.45, 0.16499
end_object      ,0.518426, 0.902768, 0.165


trial_no.       ,190
box_properties  ,0.26, 0.26, 0.23, 0, 0, 0, 0.363, 0.1, 0.1
pre_hit_joints  ,0.25441, 1.14047, 0.0958001, -1.40392, -1.36778, -1.31837, -2.58356
post_hit_joints ,0.269347, 1.16324, 0.110376, -1.36408, -1.36473, -1.30378, -2.57196
pre_hit_ee      ,0.558029, 0.257406, 0.179016, -0.507257, -0.501332, -0.500398, 0.490876, 0.240055, 0.798656, -0.249648, 0.385336, -0.00334611, 0.309819
post_hit_ee     ,0.561431, 0.269489, 0.175716, -0.504637, -0.501071, -0.500716, 0.493511, 0.196738, 0.813314, -0.152907, 0.413238, -0.000566107, 0.331056
pre_hit_object  ,0.55, 0.45, 0.165
end_object      ,0.553726, 0.89622, 0.165


trial_no.       ,191
box_properties  ,0.26, 0.26, 0.23, 0, 0, 0, 0.363, 0.1, 0.1
pre_hit_joints  ,0.25066, 1.16188, 0.0862047, -1.35479, -1.36644, -1.32269, -2.55593
post_hit_joints ,0.265731, 1.18226, 0.101676, -1.31652, -1.36297, -1.30585, -2.54403
pre_hit_ee      ,0.57316, 0.254392, 0.177065, -0.508446, -0.497587, -0.504268, 0.489493, 0.217963, 0.808786, -0.190352, 0.376994, -0.0121998, 0.246907
post_hit_ee     ,0.576654, 0.268292, 0.174384, -0.505737, -0.497096, -0.504866, 0.492175, 0.182569, 0.829155, -0.0982632, 0.396685, -0.00808267, 0.273259
pre_hit_object  ,0.575, 0.45, 0.165
end_object      ,0.581817, 0.901172, 0.164994


trial_no.       ,192
box_properties  ,0.26, 0.26, 0.23, 0, 0, 0, 0.363, 0.1, 0.1
pre_hit_joints  ,0.246317, 1.19293, 0.0857686, -1.28663, -1.37251, -1.31956, -2.51964
post_hit_joints ,0.261605, 1.21179, 0.102287, -1.24965, -1.36921, -1.30084, -2.50795
pre_hit_ee      ,0.590785, 0.253409, 0.174872, -0.508879, -0.494611, -0.50728, 0.488946, 0.185184, 0.828999, -0.140046, 0.385277, -0.0178552, 0.198869
post_hit_ee     ,0.593862, 0.267577, 0.172717, -0.506343, -0.493895, -0.508133, 0.491411, 0.154819, 0.857969, -0.0513396, 0.386876, -0.0130112, 0.21686
pre_hit_object  ,0.6, 0.45, 0.165
end_object      ,0.605162, 0.89835, 0.165


trial_no.       ,193
box_properties  ,0.26, 0.26, 0.23, 0, 0, 0, 0.363, 0.1, 0.1
pre_hit_joints  ,0.236869, 1.22496, 0.0923665, -1.21644, -1.38572, -1.31286, -2.48212
post_hit_joints ,0.252793, 1.24281, 0.109545, -1.18063, -1.38252, -1.29248, -2.4709
pre_hit_ee      ,0.610619, 0.262409, 0.171556, -0.507549, -0.491135, -0.510836, 0.49013, 0.158179, 0.853589, -0.121408, 0.365136, -0.0224809, 0.128676
post_hit_ee     ,0.612961, 0.277095, 0.17066, -0.505234, -0.49024, -0.51185, 0.492354, 0.132196, 0.875315, -0.0349889, 0.382763, -0.0179429, 0.156948
pre_hit_object  ,0.625, 0.45, 0.165
end_object      ,0.642122, 0.905422, 0.164996


trial_no.       ,194
box_properties  ,0.26, 0.26, 0.23, 0, 0, 0, 0.363, 0.1, 0.1
pre_hit_joints  ,0.220755, 1.25655, 0.102566, -1.14924, -1.40586, -1.30801, -2.4459
post_hit_joints ,0.236865, 1.27426, 0.121371, -1.11418, -1.40353, -1.28599, -2.43552
pre_hit_ee      ,0.626938, 0.252453, 0.170353, -0.508904, -0.488733, -0.513102, 0.488757, 0.133092, 0.859512, -0.106916, 0.390992, -0.0290942, 0.0907319
post_hit_ee     ,0.629186, 0.268148, 0.169015, -0.506623, -0.487516, -0.514499, 0.490869, 0.110417, 0.892792, -0.0205667, 0.382679, -0.0236188, 0.105893
pre_hit_object  ,0.65, 0.45, 0.165
end_object      ,0.6697, 0.923516, 0.164996


trial_no.       ,195
box_properties  ,0.26, 0.26, 0.23, 0, 0, 0, 0.363, 0.1, 0.1
pre_hit_joints  ,0.205695, 1.28577, 0.119611, -1.07818, -1.43214, -1.29559, -2.40356
post_hit_joints ,0.222629, 1.30322, 0.13909, -1.04377, -1.43066, -1.27198, -2.39351
pre_hit_ee      ,0.643994, 0.247126, 0.171839, -0.510077, -0.486835, -0.514897, 0.487539, 0.114411, 0.875283, -0.104793, 0.362042, -0.0310065, 0.0309529
post_hit_ee     ,0.647319, 0.276556, 0.170198, -0.506534, -0.484373, -0.517671, 0.490737, 0.0925516, 0.905326, -0.0190148, 0.362334, -0.0271497, 0.0508193
pre_hit_object  ,0.675, 0.45, 0.165
end_object      ,0.693837, 0.899613, 0.164996


trial_no.       ,196
box_properties  ,0.26, 0.26, 0.23, 0, 0, 0, 0.363, 0.1, 0.1
pre_hit_joints  ,0.195281, 1.32914, 0.140464, -0.994538, -1.45672, -1.28381, -2.36422
post_hit_joints ,0.212714, 1.34653, 0.161563, -0.96096, -1.45661, -1.25926, -2.35514
pre_hit_ee      ,0.660871, 0.245436, 0.16831, -0.509944, -0.484072, -0.517711, 0.48745, 0.0804137, 0.888909, -0.0996191, 0.403669, -0.036695, -0.00905179
post_hit_ee     ,0.66334, 0.277118, 0.166456, -0.506256, -0.480797, -0.521333, 0.490664, 0.0613941, 0.924427, -0.0131444, 0.386631, -0.0311771, 0.00412681
pre_hit_object  ,0.7, 0.45, 0.16499
end_object      ,0.723246, 0.873403, 0.164994


trial_no.       ,197
box_properties  ,0.26, 0.26, 0.23, 0, 0, 0, 0.363, 0.1, 0.1
pre_hit_joints  ,0.269727, 0.934511, 0.24771, -1.91228, -1.22943, -1.24129, -2.91806
post_hit_joints ,0.290553, 0.966003, 0.267256, -1.86838, -1.21246, -1.21655, -2.907
pre_hit_ee      ,0.388957, 0.270546, 0.207189, -0.506894, -0.510426, -0.489643, 0.49272, 0.103708, 0.960314, -0.366572, 0.214124, 0.456947, 0.00650676
post_hit_ee     ,0.394136, 0.304447, 0.195095, -0.509172, -0.504659, -0.486383, 0.499494, 0.199427, 0.990656, -0.316729, 0.179761, 0.597889, 0.0931755
pre_hit_object  ,0.4, 0.475, 0.165
end_object      ,0.407128, 0.974359, 0.164996


trial_no.       ,198
box_properties  ,0.26, 0.26, 0.23, 0, 0, 0, 0.363, 0.1, 0.1
pre_hit_joints  ,0.280804, 0.923666, 0.211201, -1.87917, -1.22694, -1.24548, -2.88265
post_hit_joints ,0.300255, 0.958437, 0.231848, -1.8355, -1.20652, -1.2212, -2.88847
pre_hit_ee      ,0.408057, 0.279641, 0.208326, -0.511551, -0.507988, -0.49458, 0.485443, 0.139639, 0.957616, -0.417045, 0.241408, -0.0452329, -0.0898675
post_hit_ee     ,0.410925, 0.295216, 0.20191, -0.510643, -0.506891, -0.496032, 0.486063, 0.192777, 0.979486, -0.394034, 0.263948, -0.0387338, -0.0522806
pre_hit_object  ,0.425, 0.475, 0.165
end_object      ,0.432635, 0.959623, 0.165


trial_no.       ,199
box_properties  ,0.26, 0.26, 0.23, 0, 0, 0, 0.363, 0.1, 0.1
pre_hit_joints  ,0.289405, 0.949411, 0.173007, -1.78295, -1.25551, -1.24788, -2.80291
post_hit_joints ,0.306032, 0.982478, 0.19031, -1.73776, -1.2444, -1.22635, -2.80098
pre_hit_ee      ,0.441611, 0.277363, 0.209418, -0.514374, -0.507703, -0.494626, 0.482703, 0.283718, 0.887072, -0.385403, 0.204768, -0.01901, 0.0877057
post_hit_ee     ,0.44591, 0.291593, 0.20342, -0.513033, -0.507321, -0.495175, 0.483966, 0.250551, 0.889219, -0.365953, 0.242094, -0.00914587, 0.12018
pre_hit_object  ,0.45, 0.475, 0.16499
end_object      ,0.457781, 0.937262, 0.165


trial_no.       ,200
box_properties  ,0.26, 0.26, 0.23, 0, 0, 0, 0.363, 0.1, 0.1
pre_hit_joints  ,0.293608, 1.00505, 0.141268, -1.65469, -1.29696, -1.25936, -2.71804
post_hit_joints ,0.309177, 1.03647, 0.156465, -1.61055, -1.29114, -1.24263, -2.71252
pre_hit_ee      ,0.482482, 0.282897, 0.201113, -0.511967, -0.508512, -0.493375, 0.48568, 0.27053, 0.844441, -0.356694, 0.250553, 0.00211807, 0.234851
post_hit_ee     ,0.4866, 0.29714, 0.195162, -0.509565, -0.508398, -0.493528, 0.488165, 0.221881, 0.838409, -0.345173, 0.331464, 0.0101322, 0.286776
pre_hit_object  ,0.475, 0.475, 0.16499
end_object      ,0.480146, 0.935975, 0.165


trial_no.       ,201
box_properties  ,0.26, 0.26, 0.23, 0, 0, 0, 0.363, 0.1, 0.1
pre_hit_joints  ,0.301134, 1.09447, 0.117427, -1.50934, -1.32386, -1.28902, -2.6538
post_hit_joints ,0.31533, 1.11716, 0.13225, -1.47791, -1.31795, -1.2769, -2.65151
pre_hit_ee      ,0.519739, 0.290758, 0.181022, -0.503608, -0.506546, -0.494746, 0.494991, 0.129255, 0.757246, -0.318501, 0.418653, 0.0116714, 0.351314
post_hit_ee     ,0.520812, 0.302786, 0.176879, -0.50055, -0.506112, -0.495152, 0.498122, 0.0427641, 0.730528, -0.230717, 0.446364, 0.0110494, 0.319861
pre_hit_object  ,0.5, 0.475, 0.165
end_object      ,0.490478, 0.936378, 0.164997


trial_no.       ,202
box_properties  ,0.26, 0.26, 0.23, 0, 0, 0, 0.363, 0.1, 0.1
pre_hit_joints  ,0.298631, 1.12222, 0.100485, -1.44479, -1.32891, -1.2965, -2.61474
post_hit_joints ,0.313065, 1.14644, 0.114876, -1.40391, -1.32624, -1.28276, -2.60414
pre_hit_ee      ,0.540004, 0.288015, 0.178451, -0.504918, -0.503512, -0.49802, 0.493467, 0.227858, 0.78979, -0.28414, 0.401154, 0.0027259, 0.342549
post_hit_ee     ,0.543573, 0.303085, 0.174665, -0.501192, -0.503168, -0.498377, 0.497242, 0.179373, 0.802669, -0.183992, 0.433865, 0.00427301, 0.357948
pre_hit_object  ,0.525, 0.475, 0.165
end_object      ,0.524328, 0.923013, 0.165


trial_no.       ,203
box_properties  ,0.26, 0.26, 0.23, 0, 0, 0, 0.363, 0.1, 0.1
pre_hit_joints  ,0.299043, 1.15437, 0.0936378, -1.37766, -1.32951, -1.2975, -2.5809
post_hit_joints ,0.313582, 1.17447, 0.108725, -1.33954, -1.32676, -1.28168, -2.56942
pre_hit_ee      ,0.555657, 0.280704, 0.176992, -0.506883, -0.500046, -0.501638, 0.491308, 0.189941, 0.800241, -0.18257, 0.394847, -0.00404372, 0.286695
post_hit_ee     ,0.561323, 0.308016, 0.172698, -0.500874, -0.499164, -0.502597, 0.497349, 0.151812, 0.822911, -0.0909642, 0.411908, -0.0014932, 0.301695
pre_hit_object  ,0.55, 0.475, 0.165
end_object      ,0.553398, 0.919322, 0.164996


trial_no.       ,204
box_properties  ,0.26, 0.26, 0.23, 0, 0, 0, 0.363, 0.1, 0.1
pre_hit_joints  ,0.291634, 1.17118, 0.0844691, -1.33627, -1.33122, -1.30041, -2.55548
post_hit_joints ,0.306179, 1.19054, 0.101048, -1.299, -1.3279, -1.28193, -2.5448
pre_hit_ee      ,0.569292, 0.273386, 0.17683, -0.509299, -0.496879, -0.504867, 0.488708, 0.17207, 0.810255, -0.166408, 0.393174, -0.0132797, 0.220677
post_hit_ee     ,0.574763, 0.302159, 0.172565, -0.503853, -0.495508, -0.506436, 0.494091, 0.139605, 0.839083, -0.0762904, 0.395828, -0.00839702, 0.227702
pre_hit_object  ,0.575, 0.475, 0.16499
end_object      ,0.57942, 0.922176, 0.164996


trial_no.       ,205
box_properties  ,0.26, 0.26, 0.23, 0, 0, 0, 0.363, 0.1, 0.1
pre_hit_joints  ,0.289533, 1.20397, 0.0857924, -1.26017, -1.33933, -1.29177, -2.51371
post_hit_joints ,0.304531, 1.22136, 0.102784, -1.22413, -1.3366, -1.27192, -2.50253
pre_hit_ee      ,0.589836, 0.283573, 0.173773, -0.508131, -0.493748, -0.508121, 0.489723, 0.14043, 0.837846, -0.0990498, 0.386831, -0.0165978, 0.174482
post_hit_ee     ,0.591817, 0.29628, 0.172675, -0.505985, -0.493023, -0.508945, 0.491815, 0.112018, 0.829023, -0.0165854, 0.389571, -0.0106595, 0.205334
pre_hit_object  ,0.6, 0.475, 0.165
end_object      ,0.612302, 0.925777, 0.164997


trial_no.       ,206
box_properties  ,0.26, 0.26, 0.23, 0, 0, 0, 0.363, 0.1, 0.1
pre_hit_joints  ,0.278012, 1.22531, 0.0880819, -1.20776, -1.3496, -1.2876, -2.48284
post_hit_joints ,0.293384, 1.24164, 0.106332, -1.17231, -1.34724, -1.2651, -2.47161
pre_hit_ee      ,0.605465, 0.28286, 0.173625, -0.508919, -0.490276, -0.511624, 0.488746, 0.127756, 0.857552, -0.0646033, 0.368158, -0.0209263, 0.105738
post_hit_ee     ,0.607434, 0.297709, 0.173239, -0.506838, -0.489277, -0.512735, 0.49074, 0.105665, 0.885319, 0.0105407, 0.360638, -0.0160057, 0.122213
pre_hit_object  ,0.625, 0.475, 0.165
end_object      ,0.642428, 0.934073, 0.164996


trial_no.       ,207
box_properties  ,0.26, 0.26, 0.23, 0, 0, 0, 0.363, 0.1, 0.1
pre_hit_joints  ,0.262047, 1.25991, 0.103551, -1.13614, -1.3734, -1.27681, -2.44635
post_hit_joints ,0.278068, 1.27661, 0.122877, -1.10127, -1.37151, -1.25304, -2.43626
pre_hit_ee      ,0.622729, 0.278923, 0.171478, -0.509575, -0.487831, -0.514037, 0.487976, 0.103227, 0.87067, -0.0805292, 0.377486, -0.0266443, 0.0538468
post_hit_ee     ,0.624475, 0.295788, 0.170753, -0.507455, -0.486427, -0.515588, 0.489946, 0.0799454, 0.90252, 0.00374227, 0.366198, -0.0204622, 0.0647382
pre_hit_object  ,0.65, 0.475, 0.165
end_object      ,0.6721, 0.929829, 0.164996


trial_no.       ,208
box_properties  ,0.26, 0.26, 0.23, 0, 0, 0, 0.363, 0.1, 0.1
pre_hit_joints  ,0.24881, 1.29106, 0.118596, -1.05854, -1.40144, -1.26375, -2.39912
post_hit_joints ,0.265547, 1.30717, 0.138577, -1.02443, -1.40085, -1.23881, -2.38899
pre_hit_ee      ,0.641842, 0.282821, 0.172768, -0.509663, -0.485516, -0.516334, 0.487768, 0.0758393, 0.893355, -0.0407332, 0.354907, -0.0263127, 0.0131598
post_hit_ee     ,0.64306, 0.300047, 0.172839, -0.507791, -0.484018, -0.517963, 0.489479, 0.0559227, 0.919657, 0.0329199, 0.3494, -0.0219365, 0.0261657
pre_hit_object  ,0.675, 0.475, 0.165
end_object      ,0.697973, 0.924898, 0.164996


trial_no.       ,209
box_properties  ,0.26, 0.26, 0.23, 0, 0, 0, 0.363, 0.1, 0.1
pre_hit_joints  ,0.239694, 1.33506, 0.145649, -0.978351, -1.42552, -1.24566, -2.36634
post_hit_joints ,0.257945, 1.35085, 0.164875, -0.944918, -1.4246, -1.2208, -2.35679
pre_hit_ee      ,0.656141, 0.27612, 0.168566, -0.510296, -0.482517, -0.519313, 0.486919, 0.0459178, 0.907254, -0.0446845, 0.38037, -0.0305283, -0.037014
post_hit_ee     ,0.657433, 0.307115, 0.168442, -0.50719, -0.479256, -0.522799, 0.489647, 0.0297846, 0.89922, 0.0309748, 0.357579, -0.0253972, -0.0126088
pre_hit_object  ,0.7, 0.475, 0.16499
end_object      ,0.724798, 0.899831, 0.164994


trial_no.       ,210
box_properties  ,0.26, 0.26, 0.23, 0, 0, 0, 0.363, 0.1, 0.1
pre_hit_joints  ,0.329593, 0.934229, 0.255898, -1.8867, -1.16636, -1.20676, -2.91559
post_hit_joints ,0.349958, 0.965953, 0.274164, -1.84154, -1.15058, -1.18192, -2.90624
pre_hit_ee      ,0.385047, 0.311573, 0.206284, -0.510214, -0.50752, -0.48958, 0.492358, 0.118231, 0.976116, -0.352735, 0.182072, 0.420071, -0.0118503
post_hit_ee     ,0.387621, 0.327309, 0.201054, -0.511389, -0.505036, -0.487948, 0.495304, 0.155432, 0.945186, -0.322574, 0.172339, 0.536035, 0.0614963
pre_hit_object  ,0.4, 0.5, 0.165
end_object      ,0.404866, 1.0153, 0.165


trial_no.       ,211
box_properties  ,0.26, 0.26, 0.23, 0, 0, 0, 0.363, 0.1, 0.1
pre_hit_joints  ,0.352117, 0.942963, 0.206269, -1.827, -1.16727, -1.216, -2.87093
post_hit_joints ,0.370567, 0.976603, 0.224229, -1.78205, -1.15054, -1.19337, -2.87454
pre_hit_ee      ,0.40953, 0.314444, 0.20609, -0.512571, -0.507176, -0.495399, 0.48438, 0.19462, 0.968943, -0.390345, 0.220437, -0.0389807, -0.0459378
post_hit_ee     ,0.412391, 0.330507, 0.199702, -0.511535, -0.506176, -0.496684, 0.485204, 0.160876, 0.919293, -0.371745, 0.262353, -0.0257748, -0.0118456
pre_hit_object  ,0.425, 0.5, 0.165
end_object      ,0.43147, 0.975537, 0.164992


trial_no.       ,212
box_properties  ,0.26, 0.26, 0.23, 0, 0, 0, 0.363, 0.1, 0.1
pre_hit_joints  ,0.357876, 0.967578, 0.146931, -1.73713, -1.20734, -1.23819, -2.78485
post_hit_joints ,0.373763, 0.999724, 0.162597, -1.69196, -1.19768, -1.21878, -2.78211
pre_hit_ee      ,0.444639, 0.303609, 0.206652, -0.514594, -0.507711, -0.494501, 0.482588, 0.239648, 0.871829, -0.368129, 0.213357, -0.00902744, 0.111859
post_hit_ee     ,0.448956, 0.320133, 0.199803, -0.512747, -0.50725, -0.495083, 0.484438, 0.204503, 0.867238, -0.354192, 0.282165, 0.00400645, 0.158095
pre_hit_object  ,0.45, 0.5, 0.165
end_object      ,0.456533, 0.966034, 0.164994


trial_no.       ,213
box_properties  ,0.26, 0.26, 0.23, 0, 0, 0, 0.363, 0.1, 0.1
pre_hit_joints  ,0.349875, 1.02612, 0.127071, -1.60894, -1.25848, -1.24529, -2.70205
post_hit_joints ,0.364652, 1.05751, 0.142484, -1.56388, -1.25364, -1.22854, -2.69637
pre_hit_ee      ,0.481896, 0.299201, 0.202416, -0.512358, -0.508764, -0.492838, 0.485551, 0.23387, 0.837015, -0.351327, 0.285515, 0.00592535, 0.26092
post_hit_ee     ,0.48894, 0.326876, 0.191007, -0.507577, -0.508449, -0.493206, 0.490503, 0.190227, 0.845381, -0.339484, 0.346806, 0.0104829, 0.286518
pre_hit_object  ,0.475, 0.5, 0.165
end_object      ,0.475597, 0.964888, 0.164996


trial_no.       ,214
box_properties  ,0.26, 0.26, 0.23, 0, 0, 0, 0.363, 0.1, 0.1
pre_hit_joints  ,0.347276, 1.111, 0.109625, -1.47384, -1.28575, -1.27204, -2.64452
post_hit_joints ,0.361205, 1.13545, 0.12452, -1.4329, -1.28346, -1.25759, -2.63503
pre_hit_ee      ,0.51743, 0.305913, 0.181959, -0.505226, -0.505421, -0.495862, 0.493373, 0.208444, 0.798353, -0.275684, 0.405928, 0.00789176, 0.359834
post_hit_ee     ,0.522828, 0.33067, 0.174956, -0.499302, -0.504915, -0.496333, 0.499412, 0.144686, 0.807395, -0.189551, 0.42743, 0.00927264, 0.354186
pre_hit_object  ,0.5, 0.5, 0.165
end_object      ,0.48733, 0.959998, 0.164996


trial_no.       ,215
box_properties  ,0.26, 0.26, 0.23, 0, 0, 0, 0.363, 0.1, 0.1
pre_hit_joints  ,0.343216, 1.12935, 0.0938608, -1.43014, -1.28546, -1.27893, -2.61742
post_hit_joints ,0.357106, 1.15069, 0.10915, -1.39079, -1.28292, -1.26292, -2.60674
pre_hit_ee      ,0.532935, 0.301162, 0.179942, -0.507384, -0.501823, -0.499661, 0.490993, 0.183596, 0.788356, -0.202306, 0.404111, 3.05264e-05, 0.311938
post_hit_ee     ,0.53599, 0.314619, 0.176663, -0.504363, -0.501456, -0.500074, 0.49405, 0.140817, 0.812285, -0.108849, 0.41421, 0.00225513, 0.314579
pre_hit_object  ,0.525, 0.5, 0.16499
end_object      ,0.52714, 0.945089, 0.164996


trial_no.       ,216
box_properties  ,0.26, 0.26, 0.23, 0, 0, 0, 0.363, 0.1, 0.1
pre_hit_joints  ,0.334064, 1.15108, 0.0884874, -1.37658, -1.29508, -1.27868, -2.58438
post_hit_joints ,0.3483, 1.1707, 0.104468, -1.33859, -1.29211, -1.26085, -2.57374
pre_hit_ee      ,0.550456, 0.299275, 0.178563, -0.508207, -0.499052, -0.502524, 0.490043, 0.164574, 0.800395, -0.168711, 0.379123, -0.00667031, 0.247528
post_hit_ee     ,0.553375, 0.314583, 0.175873, -0.505159, -0.498451, -0.503204, 0.493099, 0.127571, 0.822593, -0.078821, 0.397498, -0.00349726, 0.26141
pre_hit_object  ,0.55, 0.5, 0.16499
end_object      ,0.555165, 0.949132, 0.164995


trial_no.       ,217
box_properties  ,0.26, 0.26, 0.23, 0, 0, 0, 0.363, 0.1, 0.1
pre_hit_joints  ,0.330085, 1.17857, 0.0857118, -1.3196, -1.29575, -1.27642, -2.55695
post_hit_joints ,0.344314, 1.19607, 0.103122, -1.28275, -1.29307, -1.25576, -2.54603
pre_hit_ee      ,0.567833, 0.309782, 0.174015, -0.506943, -0.4943, -0.507509, 0.49103, 0.140003, 0.821998, -0.0998443, 0.380058, -0.0125879, 0.184736
post_hit_ee     ,0.569725, 0.323299, 0.173412, -0.504687, -0.493588, -0.508276, 0.493272, 0.109843, 0.852722, -0.0143775, 0.37162, -0.00696261, 0.189843
pre_hit_object  ,0.575, 0.5, 0.165
end_object      ,0.582368, 0.952592, 0.165


trial_no.       ,218
box_properties  ,0.26, 0.26, 0.23, 0, 0, 0, 0.363, 0.1, 0.1
